,PUBCHEM_COMPOUND_CID,PUBCHEM_COMPOUND_CANONICALIZED,PUBCHEM_CACTVS_COMPLEXITY,PUBCHEM_CACTVS_HBOND_ACCEPTOR,PUBCHEM_CACTVS_HBOND_DONOR,PUBCHEM_CACTVS_ROTATABLE_BOND,PUBCHEM_CACTVS_SUBSKEYS,PUBCHEM_IUPAC_OPENEYE_NAME,PUBCHEM_IUPAC_CAS_NAME,PUBCHEM_IUPAC_NAME_MARKUP,PUBCHEM_IUPAC_NAME,PUBCHEM_IUPAC_SYSTEMATIC_NAME,PUBCHEM_IUPAC_TRADITIONAL_NAME,PUBCHEM_IUPAC_INCHI,PUBCHEM_IUPAC_INCHIKEY,PUBCHEM_XLOGP3,PUBCHEM_EXACT_MASS,PUBCHEM_MOLECULAR_FORMULA,PUBCHEM_MOLECULAR_WEIGHT,smiles,PUBCHEM_OPENEYE_ISO_SMILES,PUBCHEM_CACTVS_TPSA,PUBCHEM_MONOISOTOPIC_WEIGHT,PUBCHEM_TOTAL_CHARGE,PUBCHEM_HEAVY_ATOM_COUNT,PUBCHEM_ATOM_DEF_STEREO_COUNT,PUBCHEM_ATOM_UDEF_STEREO_COUNT,PUBCHEM_BOND_DEF_STEREO_COUNT,PUBCHEM_BOND_UDEF_STEREO_COUNT,PUBCHEM_ISOTOPIC_ATOM_COUNT,PUBCHEM_COMPONENT_COUNT,PUBCHEM_CACTVS_TAUTO_COUNT,PUBCHEM_COORDINATE_TYPE,ID,PUBCHEM_XLOGP3_AA,PUBCHEM_BONDANNOTATIONS,PUBCHEM_NONSTANDARDBOND,scores_bbd,scores_bbd_sort_idcs,scores_soil,scores_soil_sort_idcs,agro_categories,acaricide,adjuvant,algicide,algistat,amide fungicide,amide herbicide,anilide herbicide,anti-fouling agent,antibiotic fungicide,antimicrobial,attractant,avicide,bactericide,benzimidazole fungicide,benzofuranyl alkylsulfonate herbicide,biocide,bird repellent,chloroacetanilide herbicide,chlorotriazine herbicide,desiccant,elicitor,formamidine insecticide,fumigant,fungicide,herbicide,heterocyclic organothiophosphate insecticide,inert,insect attractant,insecticide,metabolite,methoxytriazine herbicide,methylthiotriazine herbicide,microbiocide,miticide,molluscicide,multi-target,nematicide,nicotinoid insecticide,nitrile herbicide,nitroguanidine insecticide,nr,organophosphorus insecticide,organothiophosphate insecticide,pesticide,phenylpyrazole insecticide,phenylsulfamide fungicide,phenylurea herbicide,pheromone,piscicide,plant activator,plant growth regulator,preservative,pyrazole insecticide,pyrethroid ester insecticide,pyrethroid insecticide,pyridazinone herbicide,repellent,rodenticide,safener,soil treatment,solvent,strobilurin fungicide,sulfonylurea herbicide,synergist,termaticide,transformation product,triazine herbicide,triazinone herbicide,triazinylsulfonylurea herbicide,uracil herbicide,urea herbicide,veterinary substance,wood preservative,isInSOIL,isInBBD,SOIL_top50,BBD_top50,SOIL_top20,BBD_top20
2653,139597464,1,879.0,12,5,13,AAADceB7uABGAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAHgYUCAAADCrF2CSACYLQAgiYBgHQGAAiAAAgDBAgitGIAogK4DKhkjCUYAAklgC4iA+spkAOFAASIBCFAIQoACRAIQoBCAAAAAAAAA==,"2-amino-5-[[2-(carboxymethylamino)-2-oxo-1-[(2,3,5-trichloro-4,6-dicyano-phenyl)sulfanylmethyl]ethyl]amino]oxy-5-oxo-pentanoic acid","2-amino-5-[[1-(carboxymethylamino)-1-oxo-3-[(2,3,5-trichloro-4,6-dicyanophenyl)thio]propan-2-yl]amino]oxy-5-oxopentanoic acid","2-amino-5-[[1-(carboxymethylamino)-1-oxo-3-(2,3,5-trichloro-4,6-dicyanophenyl)sulfanylpropan-2-yl]amino]oxy-5-oxopentanoic acid","2-amino-5-[[1-(carboxymethylamino)-1-oxo-3-(2,3,5-trichloro-4,6-dicyanophenyl)sulfanylpropan-2-yl]amino]oxy-5-oxopentanoic acid","2-azanyl-5-[[1-(2-hydroxy-2-oxoethylamino)-1-oxidanylidene-3-[2,3,5-tris(chloranyl)-4,6-dicyano-phenyl]sulfanyl-propan-2-yl]amino]oxy-5-oxidanylidene-pentanoic acid","2-amino-5-[[2-(carboxymethylamino)-2-keto-1-[[(2,3,5-trichloro-4,6-dicyano-phenyl)thio]methyl]ethyl]amino]oxy-5-keto-valeric acid","InChI=1S/C18H16Cl3N5O7S/c19-13-7(3-22)14(20)15(21)16(8(13)4-23)34-6-10(17(30)25-5-11(27)28)26-33-12(29)2-1-9(24)18(31)32/h9-10,26H,1-2,5-6,24H2,(H,25,30)(H,27,28)(H,31,32)",VJKDVQJEUQMXNR-UHFFFAOYSA-N,,550.983602,C18H16Cl3N5O7S,552.8,C(CC(=O)ONC(CSC1=C(C(=C(C(=C1Cl)Cl)C#N)Cl)C#N)C(=O)NCC(=O)O)C(C(=O)O)N,C(CC(=O)ONC(CSC1=C(C(=C(C(=C1Cl)Cl)C#N)Cl)C#N)C(=O)NCC(=O)O)C(C(=O)O)N,241.0,550.983602,0,34,0,2,0,0,0,1,-1,"1
5
255",139597464,-3.2,"20  14  3
17  19  3
24  27  8
24  28  8
27  29  8
28  30  8
29  31  8
30  31  8",,0.0,197,91.96983769928832,2161,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0.0,0.0,0.0
2654,139597475,1,455.0,6,2,8,AAADceB7sABAAAAAAAAAAAAAAAAAAWAAAAAwAAAAAAAAAAABwAAAHgQYCAAADCjF2gS/yJNIAgiqAjX3XACSBAAxghAc2KG4ZJiKIKLg0dGE5AhonwLoyCcQgEAOAAACAAACAAAAAAQAAAQAAAAAAAAAAA==,"2-amino-3-[2-[2,6-dimethyl-N-(pyrazol-1-ylmethyl)anilino]-2-oxo-ethyl]sulfanyl-propanoic acid","2-amino-3-[[2-[2,6-dimethyl-N-(1-pyrazolylmethyl)anilino]-2-oxoethyl]thio]propanoic acid","2-amino-3-[2-[2,6-dimethyl-<I>N</I>-(pyrazol-1-ylmethyl)anilino]-2-oxoethyl]sulfanylpropanoic acid","2-amino-3-[2-[2,6-dimethyl-N-(pyrazol-1-ylmethyl)anilino]-2-oxoethyl]sulfanylpropanoic acid","2-azanyl-3-[2-[(2,6-dimethylphenyl)-(pyrazol-1-ylmethyl)amino]-2-oxidanylidene-ethyl]sulfanyl-propanoic acid","2-amino-3-[[2-[2,6-dimethyl-N-(pyrazol-1-ylmethyl)anilino]-2-keto-ethyl]thio]propionic acid","InChI=1S/C17H22N4O3S/c1-12-5-3-6-13(2)16(12)21(11-20-8-4-7-19-20)15(22)10-25-9-14(18)17(23)24/h3-8,14H,9-11,18H2,1-2H3,(H,23,24)",VLQWNRYKOPAZHX-UHFFFAOYSA-N,,362.14126175,C17H22N4O3S,362.4,CC1=C(C(=CC=C1)C)N(CN2C=CC=N2)C(=O)CSCC(C(=O)O)N,CC1=C(C(=CC=C1)C)N(CN2C=CC=N2)C(=O)CSCC(C(=O)O)N,127.0,362.14126175,0,25,0,1,0,0,0,1,-1,"1
5
255",139597475,-0.9,"11  15  8
12  16  8
15  19  8
16  19  8
22  23  8
23  24  8
6  22  8
6  7  8
7  24  8
21  8  3
9  11  8
9  12  8",,0.0,2068,45.13055902578507,2659,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,0.0,0.0,0.0,0.0
2655,139597481,1,402.0,5,1,7,AAADcfB6OAAAAAAAAAAAAAAAAAAAASAAAAAwAAAAAAAAAAAAAAAAHgAACAAADxThgAYCCAMABgAIAACQCAAAAAAAAAAAAAEIAAATABIAAAAnQAAGAACWAAGIyPCPgAAAAAAAAABAAAAAAAAAAAAAAAAAAA==,"2-[3-[[ethyl(propyl)amino]methyl]-1,4-dioxaspiro[4.5]decan-8-yl]-2-methyl-propanoic acid","2-[3-[[ethyl(propyl)amino]methyl]-1,4-dioxaspiro[4.5]decan-8-yl]-2-methylpropanoic acid","2-[3-[[ethyl(propyl)amino]methyl]-1,4-dioxaspiro[4.5]decan-8-yl]-2-methylpropanoic acid","2-[3-[[ethyl(propyl)amino]methyl]-1,4-dioxaspiro[4.5]decan-8-yl]-2-methylpropanoic acid","2-[3-[[ethyl(propyl)amino]methyl]-1,4-dioxaspiro[4.5]decan-8-yl]-2-methyl-propanoic acid","2-[3-[[ethyl(propyl)amino]methyl]-1,4-dioxaspiro[4.5]decan-8-yl]-2-methyl-propionic acid","InChI=1S/C18H33NO4/c1-5-11-19(6-2)12-15-13-22-18(23-15)9-7-14(8-10-18)17(3,4)16(20)21/h14-15H,5-13H2,1-4H3,(H,20,21)",VMUODEDOHPQLOD-UHFFFAOYSA-N,,327.24095853,C18H33NO4,327.5,CCCN(CC)CC1COC2(O1)CCC(CC2)C(C)(C)C(=O)O,CCCN(CC)CC1COC2(O1)CCC(CC2)C(C)(C)C(=O)O,59.0,327.24095853,0,23,0,1,0,0,0,1,-1,"1
5
255",139597481,0.7,13  17  3,,0.0,1500,0.0,362,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,0.0,0.0,0.0,0.0
2656,139597486,1,418.0,4,1,1,AAADccBzMABAEAAAAAAAAAAAAAAAAAAAAAA8QAAAAAAAAACxAAAAHgBQQAABrCjBmAQywIJAAACIAiVSUDCCAAAkAgQIiAEIZOgIIDqA1ZGEIYhglgCIy9cYiACOAAAgEAACAAAAAEAgAAQAAAAAAAAAAA==,"6-bromo-3-isopropyl-2,2-dioxo-1H-2lambda6,1,3-benzothiadiazin-4-one","6-bromo-2,2-dioxo-3-propan-2-yl-1H-2lambda6,1,3-benzothiadiazin-4-one","6-bromo-2,2-dioxo-3-propan-2-yl-1<I>H</I>-2&lambda;<SUP>6</SUP>,1,3-benzothiadiazin-4-one","6-bromo-2,2-dioxo-3-propan-2-yl-1H-2lambda6,1,3-benzothiadiazin-4-one","6-bromanyl-2,2-bis(oxidanylidene)-3-propan-2-yl-1H-2lambda6,1,3-benzothiadiazin-4-one","6-bromo-3-isopropyl-2,2-diketo-1H-2lambda6,1,3-benzothiadiazin-4-one","InChI=1S/C10H11BrN2O3S/c1-6(2)13-10(14)8-5-7(11)3-4-9(8)12-17(13,15)16/h3-6,12H,1-2H3",VNEABINRYOXHSK-UHFFFAOYSA-N,3.5,317.96738,C10H11BrN2O3S,319.18,CC(C)N1C(=O)C2=C(C=CC(=C2)Br)NS1(=O)=O,CC(C)N1C(=O)C2=C(C=CC(=C2)Br)NS1(=O)=O,74.9,317.96738,0,17,0,0,0,0,0,1,-1,"1
5
255",139597486,,"10  11  8
10  14  8
11  15  8
14  16  8
15  17  8
16  17  8",,0.0,1551,0.0,696,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,0.0,0.0,0.0,0.0
2657,139597506,1,307.0,6,2,2,AAADcYBiOABgAAAAAAAAAAAAAAAAASAAAAAAAAAAAAAAAAABgAAAGgQQSAAADACE2ACiCYAAAgqMAgDSCHBDAJAkCBAAiBEACMgIJjKgFBCAUQAkwAEomYaIAAAMAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,5-methyl-4-sulfamoyl-thiophene-3-carboxylic acid,5-methyl-4-sulfamoyl-3-thiophenecarboxylic acid,5-methyl-4-sulfamoylthiophene-3-carboxylic acid,5-methyl-4-sulfamoylthiophene-3-carboxylic acid,5-methyl-4-sulfamoyl-thiophene-3-carboxylic acid,5-methyl-4-sulfamoyl-3-thenoic acid,"InChI=1S/C6H7NO4S2/c1-3-5(13(7,10)11)4(2-12-3)6(8)9/h2H,1H3,(H,8,9)(H2,7,10,11)",VPXWITYNJWPYDU-UHFFFAOYSA-N,,220.98165005,C6H7NO4S2,221.3,CC1=C(C(=CS1)C(=O)O)S(=O)(=O)N,CC1=C(C(=CS1)C(=O)O)S(=O)(=O)N,134.0,220.98165005,0,13,0,0,0,0,0,1,-1,"1
5
255",139597506,0.1,"10  11  8
2  11  8
2  9  8
8  10  8
8  9  8",,0.0,1595,0.0,309,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,0.0,0.0,0.0,0.0
2658,139597511,1,207.0,6,2,3,AAADcYBjOAAAAAAAAAAAAAAAAAAAAWAAAAAAAAAAAAAAAAABgAAAHgAICAAACAThgAYFGAYIEgAqAICRLAIQAAsQgIAVQAHIAACAGAwACCAEQAALIAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,"3-hydroxy-2-oxo-3-(1,2,4-triazol-1-yl)propanoic acid","3-hydroxy-2-oxo-3-(1,2,4-triazol-1-yl)propanoic acid","3-hydroxy-2-oxo-3-(1,2,4-triazol-1-yl)propanoic acid","3-hydroxy-2-oxo-3-(1,2,4-triazol-1-yl)propanoic acid","3-oxidanyl-2-oxidanylidene-3-(1,2,4-triazol-1-yl)propanoic acid","3-hydroxy-2-keto-3-(1,2,4-triazol-1-yl)propionic acid","InChI=1S/C5H5N3O4/c9-3(5(11)12)4(10)8-2-6-1-7-8/h1-2,4,10H,(H,11,12)",VQEWSDXRNRKTNU-UHFFFAOYSA-N,,171.02800565,C5H5N3O4,171.11,C1=NN(C=N1)C(C(=O)C(=O)O)O,C1=NN(C=N1)C(C(=O)C(=O)O)O,105.0,171.02800565,0,12,0,1,0,0,0,1,-1,"1
5
255",139597511,-1.0,"8  1  3
5  10  8
5  6  8
6  11  8
7  10  8
7  11  8",,0.0,2067,45.75680189951254,606,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,0.0,0.0,0.0,0.0
2659,139597520,1,380.0,3,2,2,AAADceBzMAAAAAAAAAAAAAAAAAAAAQAAAAAwAAAAAAAAAAABAAAAHgAYCAAADGzBmAQzAIJAAgCoAiNyMAYSAAAgAAAaiAFoCIgKJjqA1RGEcAAkzgGYmAeYyOCOgAAAAAAQAAAAAAAAACAAAAAAAAAAAA==,5-amino-4-hydroxy-2-isopropyl-4-(o-tolyl)pyrazol-3-one,5-amino-4-hydroxy-4-(2-methylphenyl)-2-propan-2-yl-3-pyrazolone,5-amino-4-hydroxy-4-(2-methylphenyl)-2-propan-2-ylpyrazol-3-one,5-amino-4-hydroxy-4-(2-methylphenyl)-2-propan-2-ylpyrazol-3-one,5-azanyl-4-(2-methylphenyl)-4-oxidanyl-2-propan-2-yl-pyrazol-3-one,5-amino-4-hydroxy-2-isopropyl-4-(o-tolyl)-2-pyrazolin-3-one,"InChI=1S/C13H17N3O2/c1-8(2)16-12(17)13(18,11(14)15-16)10-7-5-4-6-9(10)3/h4-8,18H,1-3H3,(H2,14,15)",VRAARBLWVOZPFG-UHFFFAOYSA-N,,247.132076794,C13H17N3O2,247.29,CC1=CC=CC=C1C2(C(=NN(C2=O)C(C)C)N)O,CC1=CC=CC=C1C2(C(=NN(C2=O)C(C)C)N)O,78.9,247.132076794,0,18,0,1,0,0,0,1,-1,"1
5
255",139597520,0.9,"6  1  3
11  15  8
14  17  8
15  18  8
17  18  8
9  11  8
9  14  8",,0.0,37,95.5428920468973,256,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,0.0,0.0,0.0,0.0
2660,139597579,1,586.0,8,5,4,AAADccBzuYBAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAHwQQQAAADACAWBAxAYLAAAKoAiBCMHBCABCgAAAJiBgAAIiIICKAERCAIAAogQAIiAcAgAAOAAAAAAAEAAAAAAAAAAgAAAAAAAAAAA==,1-(N-carbamoylcarbamimidoyl)-3-[2-(trifluoromethyl)phenyl]sulfonyl-urea,1-[(carbamoylamino)-iminomethyl]-3-[2-(trifluoromethyl)phenyl]sulfonylurea,1-(<I>N</I>-carbamoylcarbamimidoyl)-3-[2-(trifluoromethyl)phenyl]sulfonylurea,1-(N-carbamoylcarbamimidoyl)-3-[2-(trifluoromethyl)phenyl]sulfonylurea,1-(N-aminocarbonylcarbamimidoyl)-3-[2-(trifluoromethyl)phenyl]sulfonyl-urea,1-(N-carbamoylamidino)-3-[2-(trifluoromethyl)phenyl]sulfonyl-urea,"InChI=1S/C10H10F3N5O4S/c11-10(12,13)5-3-1-2-4-6(5)23(21,22)18-9(20)17-7(14)16-8(15)19/h1-4H,(H6,14,15,16,17,18,19,20)",WBSGOTBBRAWAJI-UHFFFAOYSA-N,,353.04055948,C10H10F3N5O4S,353.28,C1=CC=C(C(=C1)C(F)(F)F)S(=O)(=O)NC(=O)NC(=N)NC(=O)N,C1=CC=C(C(=C1)C(F)(F)F)S(=O)(=O)NC(=O)NC(=N)NC(=O)N,163.0,353.04055948,0,23,0,0,0,0,0,1,-1,"1
5
255",139597579,1.4,"14  15  8
14  16  8
15  17  8
16  19  8
17  20  8
19  20  8",,0.0,1408,0.0,709,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0.0,0.0,0.0
2661,139597581,1,338.0,8,1,2,AAADcYBjMYBAAAAAAAAAAAAAAAAAAAAAAAAsAAAAAAAAAAABgAAAHwQQQAAADADB2hY+hZIIFAKgAjBnRHDCiDAxIiAI2DY8bJgMJmLEsJuEMChkwBHI6AaQEAAKAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,2-methoxy-4-(trifluoromethyl)pyridine-3-sulfonamide,2-methoxy-4-(trifluoromethyl)-3-pyridinesulfonamide,2-methoxy-4-(trifluoromethyl)pyridine-3-sulfonamide,2-methoxy-4-(trifluoromethyl)pyridine-3-sulfonamide,2-methoxy-4-(trifluoromethyl)pyridine-3-sulfonamide,2-methoxy-4-(trifluoromethyl)pyridine-3-sulfonamide,"InChI=1S/C7H7F3N2O3S/c1-15-6-5(16(11,13)14)4(2-3-12-6)7(8,9)10/h2-3H,1H3,(H2,11,13,14)",WBUFOXXQVMYCKR-UHFFFAOYSA-N,,256.01294775,C7H7F3N2O3S,256.2,COC1=NC=CC(=C1S(=O)(=O)N)C(F)(F)F,COC1=NC=CC(=C1S(=O)(=O)N)C(F)(F)F,90.7,256.01294775,0,16,0,0,0,0,0,1,-1,"1
5
255",139597581,0.6,"10  11  8
10  12  8
11  13  8
13  15  8
8  12  8
8  15  8",,0.0,622,0.0,1193,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,0.0,0.0,0.0,0.0
2662,139597582,1,468.0,4,3,3,AAADccB7MAAGAAAAAAAAAAAAAAAAAAAAAAA8YIAAAAAAAAAB0AAAHgIQCAAADA7BmiQ8xpLIEgCoAjV3VACCgCA1J2AI2CE+b9gIJvrD15OEcYhm1BnI3ceY8fcOhAABAgAKCAAIAAIEABQQAAAAAAAAAA==,2-chloro-N-[2-(4-chloro-3-hydroxy-phenyl)-3-hydroxy-phenyl]pyridine-3-carboxamide,2-chloro-N-[2-(4-chloro-3-hydroxyphenyl)-3-hydroxyphenyl]-3-pyridinecarboxamide,2-chloro-<I>N</I>-[2-(4-chloro-3-hydroxyphenyl)-3-hydroxyphenyl]pyridine-3-carboxamide,2-chloro-N-[2-(4-chloro-3-hydroxyphenyl)-3-hydroxyphenyl]pyridine-3-carboxamide,2-chloranyl-N-[2-(4-chloranyl-3-oxidanyl-phenyl)-3-oxidanyl-phenyl]pyridine-3-carboxamide,2-chloro-N-[2-(4-chloro-3-hydroxy-phenyl)-3-hydroxy-phenyl]nicotinamide,"InChI=1S/C18H12Cl2N2O3/c19-12-7-6-10(9-15(12)24)16-13(4-1-5-14(16)23)22-18(25)11-3-2-8-21-17(11)20/h1-9,23-24H,(H,22,25)",WBWYADBAGQIZIA-UHFFFAOYSA-N,,374.0224976,C18H12Cl2N2O3,375.2,C1=CC(=C(C(=C1)O)C2=CC(=C(C=C2)Cl)O)NC(=O)C3=C(N=CC=C3)Cl,C1=CC(=C(C(=C1)O)C2=CC(=C(C=C2)Cl)O)NC(=O)C3=C(N=CC=C3)Cl,82.4,374.0224976,0,25,0,0,0,0,0,1,-1,"1
5
255",139597582,4.2,"10  13  8
10  14  8
11  15  8
12  16  8
13  17  8
14  19  8
15  16  8
17  20  8
19  20  8
21  22  8
21  23  8
22  24  8
24  25  8
7  23  8
7  25  8
8  11  8
8  9  8
9  12  8",,0.0,1704,47.9909805297219,2507,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0.0,0.0,0.0
2663,139597591,1,284.0,3,2,3,AAADceBzMAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAHgAQCAAADQiBmAQzyIPAAgCIAiTSWACCAAAhAgAIiAEIZIiIIDLAlZGEYAhs1gNIyCeYyOCOiAAAAAAAAAAQAAAAAAAAAAAAAAAAAA==,2-[4-(dimethylcarbamoylamino)phenyl]propanoic acid,2-[4-[[dimethylamino(oxo)methyl]amino]phenyl]propanoic acid,2-[4-(dimethylcarbamoylamino)phenyl]propanoic acid,2-[4-(dimethylcarbamoylamino)phenyl]propanoic acid,2-[4-(dimethylcarbamoylamino)phenyl]propanoic acid,2-[4-(dimethylcarbamoylamino)phenyl]propionic acid,"InChI=1S/C12H16N2O3/c1-8(11(15)16)9-4-6-10(7-5-9)13-12(17)14(2)3/h4-8H,1-3H3,(H,13,17)(H,15,16)",WDEKGWALVIFFIH-UHFFFAOYSA-N,1.0,236.11609238,C12H16N2O3,236.27,CC(C1=CC=C(C=C1)NC(=O)N(C)C)C(=O)O,CC(C1=CC=C(C=C1)NC(=O)N(C)C)C(=O)O,69.6,236.11609238,0,17,0,1,0,0,0,1,-1,"1
5
255",139597591,,"10  12  8
10  13  8
6  11  3
7  8  8
7  9  8
8  12  8
9  13  8",,0.0,1505,69.03232224409693,219,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,0.0,0.0,0.0,0.0
